s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"Temp_00","Temp_01","Temp_02","Temp_03","Temp_04","Temp_05","Temp_06","Temp_07","Temp_08","Temp_09","Temp_10","Temp_11","Temp_12","Temp_13","Temp_15","Temp_18","Temp_19","Temp_21","Temp_24","Temp_25","Temp_27","Temp_30","Temp_31","Temp_32","Temp_33","Temp_36","Temp_37","Temp_39","Temp_42","Temp_43","Temp_44","Temp_45","Temp_46","Temp_47","Temp_48","Temp_49","Temp_50","Temp_51","Temp_52","Temp_53","Temp_14","Temp_16","Temp_17","Temp_20","Temp_22","Temp_23","Temp_26","Temp_28","Temp_29","Temp_34","Temp_35","Temp_38","Temp_40","Temp_41","Temp_54","Temp_55"
 4.5690806E+002, 3.7212431E+001, 3.8775724E+001, 4.1287463E+001, 4.4189966E+001, 5.2444160E+001, 1.4411333E+002, 4.4218397E+001, 9.0384688E+001, 6.5501968E+001, 7.1743118E+001, 7.5849176E+001, 9.6229988E+001, 4.2706809E+001, 5.3968752E+001, 7.8494855E+001, 4.1051047E+001, 8.4313546E+001, 8.4968934E+001, 4.6456835E+001, 7.4504609E+001, 7.5309450E+001, 4.5688052E+001, 6.2651949E+001, 9.7559257E+001, 8.3358215E+001, 3.6110349E+002, 6.4310270E+002, 9.3905217E+001, 4.6795553E+002, 7.9407946E+001, 6.4484275E+001, 9.0576546E+001, 6.3686154E+001, 5.5857721E+001, 3.2576672E+002, 2.1464939E+001, 4.1781548E+001, 5.0427937E+001, 4.9029433E+001, 4.1863860E+001, 5.2132784E+001, 6.3560419E+001, 4.9992069E+001, 6.1436101E+001, 5.5667943E+001, 4.1597796E+001, 4.3963903E+001, 2.2072178E+001, 4.6174909E+001, 5.0119694E+001, 4.7291313E+001, 6.6020914E+001, 3.8034863E+001, 7.0380064E+001, 3.8924721E+001, 4.9823258E+001
 4.5721226E+002, 3.7175182E+001, 3.8754615E+001, 4.1277135E+001, 4.4194180E+001, 5.2120777E+001, 1.4194421E+002, 4.4122755E+001, 9.0370727E+001, 6.5983739E+001, 7.2426990E+001, 7.6633546E+001, 9.5765768E+001, 4.2668273E+001, 5.3918941E+001, 7.8829877E+001, 4.1091610E+001, 8.4079131E+001, 8.9519277E+001, 4.6577322E+001, 7.5919259E+001, 7.5077283E+001, 4.5719195E+001, 6.2915511E+001, 9.7387406E+001, 8.4009456E+001, 3.6393273E+002, 6.2211151E+002, 9.0939348E+001, 4.7220664E+002, 7.9421002E+001, 6.4245899E+001, 9.1182393E+001, 6.3778459E+001, 5.5739055E+001, 3.2830647E+002, 2.1466065E+001, 4.1750593E+001, 5.0394048E+001, 4.8960859E+001, 4.1817149E+001, 5.2144196E+001, 6.3272392E+001, 4.9891773E+001, 6.1314791E+001, 5.5410835E+001, 4.1477168E+001, 4.3918045E+001, 2.2073173E+001, 4.6141457E+001, 5.0220699E+001, 4.7204756E+001, 6.5839292E+001, 3.8022419E+001, 7.0598686E+001, 3.8915526E+001, 4.9867606E+001
 4.5751646E+002, 3.7132992E+001, 3.8730607E+001, 4.1261800E+001, 4.4174174E+001, 5.1811963E+001, 1.4057064E+002, 4.4038020E+001, 9.1226869E+001, 6.6572396E+001, 7.3502358E+001, 7.7625745E+001, 9.5960976E+001, 4.2634010E+001, 5.3799195E+001, 7.9083893E+001, 4.1152693E+001, 8.3826693E+001, 9.3944142E+001, 4.6674293E+001, 7.7507453E+001, 7.4801325E+001, 4.5763376E+001, 6.5538614E+001, 9.7190061E+001, 8.4070214E+001, 3.6599509E+002, 5.4107946E+002, 8.8818698E+001, 4.7455695E+002, 7.9325160E+001, 6.4219102E+001, 9.1708676E+001, 6.3803914E+001, 5.5588416E+001, 3.3006377E+002, 2.1467256E+001, 4.1717831E+001, 5.0365066E+001, 4.8895114E+001, 4.1766583E+001, 5.2169265E+001, 6.2992227E+001, 4.9816050E+001, 6.1205854E+001, 5.5148259E+001, 4.1355033E+001, 4.3876546E+001, 2.2074145E+001, 4.6108139E+001, 5.0327707E+001, 4.7121931E+001, 6.5709049E+001, 3.8009738E+001, 7.0804742E+001, 3.8935102E+001, 4.9909126E+001
 4.5780038E+002, 3.7087038E+001, 3.8706582E+001, 4.1242616E+001, 4.4147160E+001, 5.1530114E+001, 1.4013237E+002, 4.3965485E+001, 9.2299029E+001, 6.7088137E+001, 7.4621332E+001, 7.8615922E+001, 9.6757320E+001, 4.2608722E+001, 5.3519607E+001, 7.9223308E+001, 4.1222442E+001, 8.3590641E+001, 9.7103108E+001, 4.6763663E+001, 7.9190926E+001, 7.4509259E+001, 4.5838148E+001, 6.5308640E+001, 9.7142803E+001, 8.4215221E+001, 3.6815946E+002, 4.5523453E+002, 8.7051473E+001, 4.7456519E+002, 7.9318924E+001, 6.4363292E+001, 9.1924583E+001, 6.3781148E+001, 5.5418254E+001, 3.3034850E+002, 2.1468443E+001, 4.1682618E+001, 5.0340894E+001, 4.8834108E+001, 4.1715346E+001, 5.2208990E+001, 6.2723409E+001, 4.9766406E+001, 6.1112677E+001, 5.4884971E+001, 4.1235226E+001, 4.3841470E+001, 2.2075070E+001, 4.6076241E+001, 5.0426915E+001, 4.7056915E+001, 6.5615181E+001, 3.8002719E+001, 7.0956362E+001, 3.8978142E+001, 4.9934001E+001
 4.5811547E+002, 3.7032654E+001, 3.8681574E+001, 4.1219111E+001, 4.4135515E+001, 5.1245640E+001, 1.4035447E+002, 4.3892369E+001, 9.3293181E+001, 6.7471062E+001, 7.5353857E+001, 7.9523643E+001, 9.7972700E+001, 4.2593497E+001, 5.3143802E+001, 7.9277632E+001, 4.1299157E+001, 8.3364845E+001, 9.8274260E+001, 4.6831916E+001, 8.0973314E+001, 7.4155624E+001, 4.5941444E+001, 6.2003979E+001, 9.7750212E+001, 8.4584561E+001, 3.7171559E+002, 5.2605509E+002, 8.4860400E+001, 4.7227092E+002, 7.9682721E+001, 6.4521279E+001, 9.1691556E+001, 6.3712362E+001, 5.5225073E+001, 3.2870703E+002, 2.1469706E+001, 4.1642274E+001, 5.0315738E+001, 4.8774250E+001, 4.1662627E+001, 5.2273328E+001, 6.2466866E+001, 4.9740607E+001, 6.1035044E+001, 5.4614584E+001, 4.1122416E+001, 4.3811924E+001, 2.2076000E+001, 4.6046373E+001, 5.0523185E+001, 4.7014688E+001, 6.5548428E+001, 3.7996027E+001, 7.1039376E+001, 3.9046495E+001, 4.9942711E+001
 4.5840755E+002, 3.6970041E+001, 3.8655618E+001, 4.1190085E+001, 4.4126857E+001, 5.0962420E+001, 1.4195144E+002, 4.3816107E+001, 9.4142922E+001, 6.7627581E+001, 7.5683443E+001, 8.0292499E+001, 9.9498481E+001, 4.2589167E+001, 5.3005840E+001, 7.9369522E+001, 4.1386529E+001, 8.3171269E+001, 9.7519068E+001, 4.6864302E+001, 8.2885516E+001, 7.3706269E+001, 4.6051843E+001, 5.9965827E+001, 9.9224798E+001, 8.4945221E+001, 3.7478887E+002, 5.9640151E+002, 8.2079218E+001, 4.7124313E+002, 8.0418312E+001, 6.4633522E+001, 9.1076421E+001, 6.3602922E+001, 5.5030881E+001, 3.2678352E+002, 2.1471022E+001, 4.1597680E+001, 5.0290201E+001, 4.8715890E+001, 4.1612773E+001, 5.2362516E+001, 6.2236783E+001, 4.9722198E+001, 6.0972136E+001, 5.4358678E+001, 4.1027583E+001, 4.3788026E+001, 2.2076940E+001, 4.6019098E+001, 5.0617292E+001, 4.6990710E+001, 6.5494347E+001, 3.7984614E+001, 7.1038967E+001, 3.9134271E+001, 4.9935542E+001
 4.5870661E+002, 3.6899833E+001, 3.8629648E+001, 4.1154759E+001, 4.4103521E+001, 5.0711010E+001, 1.4369042E+002, 4.3734922E+001, 9.4922989E+001, 6.7528734E+001, 7.5657992E+001, 8.0900112E+001, 1.0126217E+002, 4.2594178E+001, 5.3297979E+001, 7.9558566E+001, 4.1475138E+001, 8.3086177E+001, 9.5389836E+001, 4.6862489E+001, 8.4259086E+001, 7.3145673E+001, 4.6160092E+001, 5.8425120E+001, 1.0110362E+002, 8.5420534E+001, 3.7830358E+002, 6.4878861E+002, 7.9716320E+001, 4.7430462E+002, 8.1351698E+001, 6.4680270E+001, 9.0247849E+001, 6.3463614E+001, 5.4875431E+001, 3.2521279E+002, 2.1472293E+001, 4.1551498E+001, 5.0264051E+001, 4.8661143E+001, 4.1570847E+001, 5.2464997E+001, 6.2024547E+001, 4.9694381E+001, 6.0921840E+001, 5.4140528E+001, 4.0949439E+001, 4.3769354E+001, 2.2077846E+001, 4.5988019E+001, 5.0695026E+001, 4.6983727E+001, 6.5457642E+001, 3.7980270E+001, 7.0949086E+001, 3.9250746E+001, 4.9902009E+001
 4.5900232E+002, 3.6827857E+001, 3.8603542E+001, 4.1111120E+001, 4.4071389E+001, 5.0571235E+001, 1.4481987E+002, 4.3647001E+001, 9.5643491E+001, 6.7138705E+001, 7.5343242E+001, 8.1369239E+001, 1.0310169E+002, 4.2604251E+001, 5.3930217E+001, 7.9818366E+001, 4.1553751E+001, 8.3187448E+001, 9.2945180E+001, 4.6831985E+001, 8.4595526E+001, 7.2454101E+001, 4.6261709E+001, 5.7222565E+001, 1.0252207E+002, 8.6276874E+001, 3.8545762E+002, 6.5093511E+002, 7.8374365E+001, 4.7732158E+002, 8.2519035E+001, 6.4574611E+001, 8.9382952E+001, 6.3279165E+001, 5.4771371E+001, 3.2300104E+002, 2.1473481E+001, 4.1503458E+001, 5.0234765E+001, 4.8607003E+001, 4.1534835E+001, 5.2556818E+001, 6.1822181E+001, 4.9626464E+001, 6.0876505E+001, 5.3942961E+001, 4.0873691E+001, 4.3754158E+001, 2.2078741E+001, 4.5945242E+001, 5.0762211E+001, 4.6995113E+001, 6.5450061E+001, 3.7983766E+001, 7.0795951E+001, 3.9384970E+001, 4.9837415E+001
 4.5930192E+002, 3.6764636E+001, 3.8578353E+001, 4.1059006E+001, 4.4039996E+001, 5.0535369E+001, 1.4579818E+002, 4.3539148E+001, 9.6002367E+001, 6.6664395E+001, 7.4837305E+001, 8.1644333E+001, 1.0464488E+002, 4.2614495E+001, 5.4801931E+001, 8.0044835E+001, 4.1618872E+001, 8.3458194E+001, 9.0720905E+001, 4.6774517E+001, 8.4190267E+001, 7.1731961E+001, 4.6353608E+001, 5.6859383E+001, 1.0409181E+002, 8.7703061E+001, 3.9233205E+002, 6.1296581E+002, 7.8048157E+001, 4.7599955E+002, 8.3806136E+001, 6.4311502E+001, 8.8602860E+001, 6.3043695E+001, 5.4735787E+001, 3.1945924E+002, 2.1474639E+001, 4.1452052E+001, 5.0200714E+001, 4.8552207E+001, 4.1504059E+001, 5.2612064E+001, 6.1634585E+001, 4.9508206E+001, 6.0838048E+001, 5.3744621E+001, 4.0797348E+001, 4.3741529E+001, 2.2079622E+001, 4.5887711E+001, 5.0817283E+001, 4.7018828E+001, 6.5480383E+001, 3.7985286E+001, 7.0602736E+001, 3.9527374E+001, 4.9737095E+001
 4.5960152E+002, 3.6717532E+001, 3.8546126E+001, 4.0999670E+001, 4.4001110E+001, 5.0553117E+001, 1.4680312E+002, 4.3411773E+001, 9.6015496E+001, 6.6253777E+001, 7.4366354E+001, 8.1781667E+001, 1.0579827E+002, 4.2622301E+001, 5.5945136E+001, 8.0021074E+001, 4.1677424E+001, 8.3802858E+001, 8.8417875E+001, 4.6673681E+001, 8.3615105E+001, 7.1146367E+001, 4.6439951E+001, 5.6343457E+001, 1.0568136E+002, 8.9472944E+001, 3.9383452E+002, 6.0019765E+002, 7.8658892E+001, 4.7098529E+002, 8.5247858E+001, 6.3832040E+001, 8.7862580E+001, 6.2787245E+001, 5.4745407E+001, 3.1474321E+002, 2.1475852E+001, 4.1395810E+001, 5.0158953E+001, 4.8497622E+001, 4.1475913E+001, 5.2634228E+001, 6.1460156E+001, 4.9340982E+001, 6.0809651E+001, 5.3530914E+001, 4.0713966E+001, 4.3729277E+001, 2.2080495E+001, 4.5815871E+001, 5.0859852E+001, 4.7042630E+001, 6.5515727E+001, 3.7974686E+001, 7.0410224E+001, 3.9647614E+001, 4.9611996E+001
 4.5990113E+002, 3.6689368E+001, 3.8518855E+001, 4.0935474E+001, 4.3956496E+001, 5.0572463E+001, 1.4644950E+002, 4.3285362E+001, 9.5549928E+001, 6.5826524E+001, 7.4092919E+001, 8.1745439E+001, 1.0646685E+002, 4.2629534E+001, 5.7554881E+001, 7.9742713E+001, 4.1742246E+001, 8.4024155E+001, 8.6605067E+001, 4.6514541E+001, 8.3299978E+001, 7.0758005E+001, 4.6528517E+001, 5.5090291E+001, 1.0671718E+002, 9.0001930E+001, 3.8886799E+002, 5.8082920E+002, 8.1270260E+001, 4.6371297E+002, 8.6874887E+001, 6.3125257E+001, 8.7318171E+001, 6.2456900E+001, 5.4758146E+001, 3.1037641E+002, 2.1477105E+001, 4.1334291E+001, 5.0116406E+001, 4.8444921E+001, 4.1443998E+001, 5.2649903E+001, 6.1307488E+001, 4.9132704E+001, 6.0783457E+001, 5.3334897E+001, 4.0617476E+001, 4.3714817E+001, 2.2081352E+001, 4.5738877E+001, 5.0892658E+001, 4.7045500E+001, 6.5554725E+001, 3.7964340E+001, 7.0240630E+001, 3.9749474E+001, 4.9476688E+001
 4.6020546E+002, 3.6694640E+001, 3.8513002E+001, 4.0868274E+001, 4.3920826E+001, 5.0574170E+001, 1.4316267E+002, 4.3179322E+001, 9.4521923E+001, 6.5470925E+001, 7.4046134E+001, 8.1531613E+001, 1.0664098E+002, 4.2640127E+001, 5.9113524E+001, 7.9291796E+001, 4.1823446E+001, 8.4006347E+001, 8.5608326E+001, 4.6291317E+001, 8.3091126E+001, 7.0573887E+001, 4.6609949E+001, 5.4390612E+001, 1.0677612E+002, 8.9330778E+001, 3.8199542E+002, 5.6802558E+002, 8.6547615E+001, 4.5761265E+002, 8.8316772E+001, 6.2343949E+001, 8.7253647E+001, 6.2047615E+001, 5.4763135E+001, 3.0796567E+002, 2.1478304E+001, 4.1270089E+001, 5.0077626E+001, 4.8392810E+001, 4.1401813E+001, 5.2666501E+001, 6.1180608E+001, 4.8921237E+001, 6.0755916E+001, 5.3176086E+001, 4.0526323E+001, 4.3697486E+001, 2.2082199E+001, 4.5659849E+001, 5.0910257E+001, 4.6997211E+001, 6.5603397E+001, 3.7958921E+001, 7.0110739E+001, 3.9846339E+001, 4.9332603E+001
 4.6050977E+002, 3.6759402E+001, 3.8519819E+001, 4.0796369E+001, 4.3907192E+001, 5.0586345E+001, 1.4071872E+002, 4.3076678E+001, 9.2978218E+001, 6.5192619E+001, 7.4133804E+001, 8.1048297E+001, 1.0643831E+002, 4.2656849E+001, 5.9540896E+001, 7.8746081E+001, 4.1908305E+001, 8.3720547E+001, 8.5256387E+001, 4.6039083E+001, 8.2975045E+001, 7.0616490E+001, 4.6689788E+001, 5.4740585E+001, 1.0636353E+002, 8.7785221E+001, 3.7698168E+002, 6.0732055E+002, 9.3437529E+001, 4.5453129E+002, 8.9405788E+001, 6.1698319E+001, 8.7843946E+001, 6.1595811E+001, 5.4779751E+001, 3.0745216E+002, 2.1479408E+001, 4.1207033E+001, 5.0036163E+001, 4.8339789E+001, 4.1354234E+001, 5.2681811E+001, 6.1071364E+001, 4.8733208E+001, 6.0729243E+001, 5.3047373E+001, 4.0447175E+001, 4.3675053E+001, 2.2083032E+001, 4.5575733E+001, 5.0909620E+001, 4.6916519E+001, 6.5647667E+001, 3.7954577E+001, 7.0014329E+001, 3.9931067E+001, 4.9182233E+001
 4.6080355E+002, 3.6863929E+001, 3.8526278E+001, 4.0715779E+001, 4.3899540E+001, 5.0693395E+001, 1.4068545E+002, 4.2954752E+001, 9.1053329E+001, 6.4969643E+001, 7.4229762E+001, 8.0382547E+001, 1.0591967E+002, 4.2673850E+001, 5.8475197E+001, 7.8212158E+001, 4.1968966E+001, 8.3229017E+001, 8.5398255E+001, 4.5817027E+001, 8.3297090E+001, 7.0940281E+001, 4.6756388E+001, 5.5082517E+001, 1.0573005E+002, 8.7119026E+001, 3.7632252E+002, 6.5199443E+002, 1.0251306E+002, 4.5447320E+002, 9.0191963E+001, 6.1258242E+001, 8.9229059E+001, 6.1179155E+001, 5.4811409E+001, 3.0745562E+002, 2.1480410E+001, 4.1148119E+001, 4.9986894E+001, 4.8288024E+001, 4.1308027E+001, 5.2701337E+001, 6.0980771E+001, 4.8579149E+001, 6.0701122E+001, 5.2948246E+001, 4.0384182E+001, 4.3649045E+001, 2.2083838E+001, 4.5490642E+001, 5.0893958E+001, 4.6834508E+001, 6.5665086E+001, 3.7955671E+001, 6.9957327E+001, 3.9997249E+001, 4.9034344E+001
 4.6110152E+002, 3.6992975E+001, 3.8529481E+001, 4.0624010E+001, 4.3880977E+001, 5.0871777E+001, 1.4527061E+002, 4.2816466E+001, 8.8774108E+001, 6.4783512E+001, 7.4167726E+001, 7.9648495E+001, 1.0526173E+002, 4.2679386E+001, 5.7073894E+001, 7.7683738E+001, 4.1996758E+001, 8.2549606E+001, 8.5661305E+001, 4.5628144E+001, 8.3730525E+001, 7.1542464E+001, 4.6802253E+001, 5.4574349E+001, 1.0459181E+002, 8.8663293E+001, 3.7803416E+002, 6.6302347E+002, 1.1295676E+002, 4.5594148E+002, 9.0654635E+001, 6.0930636E+001, 9.1436006E+001, 6.0797335E+001, 5.4844475E+001, 3.0838578E+002, 2.1481431E+001, 4.1094017E+001, 4.9933902E+001, 4.8236562E+001, 4.1268698E+001, 5.2731006E+001, 6.0903233E+001, 4.8454514E+001, 6.0665810E+001, 5.2874510E+001, 4.0335262E+001, 4.3621310E+001, 2.2084618E+001, 4.5408024E+001, 5.0861154E+001, 4.6763691E+001, 6.5672640E+001, 3.7961296E+001, 6.9958878E+001, 4.0038670E+001, 4.8894041E+001
 4.6140876E+002, 3.7141037E+001, 3.8530033E+001, 4.0527259E+001, 4.3846673E+001, 5.1004999E+001, 1.5186772E+002, 4.2677247E+001, 8.6209286E+001, 6.4613925E+001, 7.3532635E+001, 7.8854516E+001, 1.0467444E+002, 4.2666968E+001, 5.5711601E+001, 7.7120819E+001, 4.2004158E+001, 8.1754824E+001, 8.5848466E+001, 4.5431678E+001, 8.4009316E+001, 7.2344730E+001, 4.6830178E+001, 5.4985558E+001, 1.0249083E+002, 9.1013963E+001, 3.8102756E+002, 6.5771626E+002, 1.2402837E+002, 4.5840550E+002, 9.0712928E+001, 6.0772414E+001, 9.4213428E+001, 6.0501135E+001, 5.4859225E+001, 3.0988665E+002, 2.1482497E+001, 4.1045870E+001, 4.9876702E+001, 4.8183209E+001, 4.1240519E+001, 5.2767325E+001, 6.0833089E+001, 4.8348254E+001, 6.0619099E+001, 5.2826627E+001, 4.0299777E+001, 4.3593818E+001, 2.2085392E+001, 4.5326955E+001, 5.0810297E+001, 4.6713947E+001, 6.5680645E+001, 3.7969228E+001, 7.0016130E+001, 4.0053916E+001, 4.8758890E+001
 4.6170463E+002, 3.7313731E+001, 3.8532116E+001, 4.0438879E+001, 4.3805265E+001, 5.1090927E+001, 1.5857862E+002, 4.2552405E+001, 8.3777358E+001, 6.4490323E+001, 7.2163978E+001, 7.8015861E+001, 1.0416982E+002, 4.2640681E+001, 5.4752710E+001, 7.6529699E+001, 4.2006531E+001, 8.1003172E+001, 8.6006624E+001, 4.5234599E+001, 8.4234224E+001, 7.3175931E+001, 4.6848029E+001, 5.6129382E+001, 1.0084570E+002, 9.1713354E+001, 3.8427785E+002, 6.4327434E+002, 1.3325660E+002, 4.6067014E+002, 9.0331015E+001, 6.0912043E+001, 9.7385836E+001, 6.0288144E+001, 5.4848574E+001, 3.1086451E+002, 2.1483618E+001, 4.1004781E+001, 4.9808746E+001, 4.8128335E+001, 4.1220464E+001, 5.2785338E+001, 6.0770787E+001, 4.8259145E+001, 6.0560412E+001, 5.2815817E+001, 4.0280077E+001, 4.3566570E+001, 2.2086150E+001, 4.5242087E+001, 5.0744213E+001, 4.6695171E+001, 6.5664525E+001, 3.7972451E+001, 7.0112228E+001, 4.0042720E+001, 4.8626889E+001
 4.6200050E+002, 3.7521490E+001, 3.8536089E+001, 4.0361778E+001, 4.3768002E+001, 5.1167042E+001, 1.6302887E+002, 4.2439875E+001, 8.2059482E+001, 6.4419632E+001, 7.0493362E+001, 7.7177395E+001, 1.0396805E+002, 4.2607504E+001, 5.4794839E+001, 7.5910135E+001, 4.1995669E+001, 8.0510241E+001, 8.6212588E+001, 4.5058084E+001, 8.4564143E+001, 7.3906496E+001, 4.6848274E+001, 5.5887522E+001, 1.0004544E+002, 9.0217503E+001, 3.8616387E+002, 5.8372766E+002, 1.3774894E+002, 4.6043215E+002, 8.9514765E+001, 6.1287771E+001, 1.0090563E+002, 6.0129298E+001, 5.4804805E+001, 3.1036966E+002, 2.1484746E+001, 4.0969746E+001, 4.9733331E+001, 4.8073684E+001, 4.1207319E+001, 5.2758068E+001, 6.0716919E+001, 4.8185872E+001, 6.0491085E+001, 5.2823669E+001, 4.0264607E+001, 4.3544171E+001, 2.2086882E+001, 4.5149272E+001, 5.0665801E+001, 4.6713344E+001, 6.5628976E+001, 3.7962774E+001, 7.0242442E+001, 4.0012107E+001, 4.8499915E+001
 4.6230031E+002, 3.7745728E+001, 3.8540268E+001, 4.0289352E+001, 4.3739710E+001, 5.1242508E+001, 1.6504455E+002, 4.2356073E+001, 8.1822549E+001, 6.4398455E+001, 6.8981163E+001, 7.6348640E+001, 1.0400715E+002, 4.2569411E+001, 5.5853094E+001, 7.5350224E+001, 4.1984845E+001, 8.0389977E+001, 8.6422046E+001, 4.4889727E+001, 8.5126064E+001, 7.4562646E+001, 4.6841406E+001, 5.5992663E+001, 1.0105448E+002, 8.7462004E+001, 3.8581077E+002, 4.9127685E+002, 1.3799013E+002, 4.5641327E+002, 8.8401636E+001, 6.1825664E+001, 1.0484887E+002, 6.0010649E+001, 5.4711729E+001, 3.0921867E+002, 2.1485876E+001, 4.0941703E+001, 4.9661391E+001, 4.8017826E+001, 4.1200437E+001, 5.2671549E+001, 6.0672311E+001, 4.8125870E+001, 6.0414747E+001, 5.2838275E+001, 4.0244312E+001, 4.3531294E+001, 2.2087614E+001, 4.5053270E+001, 5.0578440E+001, 4.6768253E+001, 6.5588670E+001, 3.7953961E+001, 7.0397565E+001, 3.9960624E+001, 4.8379408E+001
 4.6260408E+002, 3.7954975E+001, 3.8543992E+001, 4.0222726E+001, 4.3707333E+001, 5.1294421E+001, 1.6492586E+002, 4.2317700E+001, 8.3233221E+001, 6.4396023E+001, 6.7961900E+001, 7.5514765E+001, 1.0414069E+002, 4.2524910E+001, 5.6979754E+001, 7.4949803E+001, 4.1986999E+001, 8.0633429E+001, 8.6514228E+001, 4.4735414E+001, 8.5374970E+001, 7.5082148E+001, 4.6838042E+001, 5.8034654E+001, 1.0354943E+002, 8.3813685E+001, 3.8452352E+002, 5.5011816E+002, 1.3427621E+002, 4.5061412E+002, 8.7144665E+001, 6.2465531E+001, 1.0878684E+002, 5.9920470E+001, 5.4566117E+001, 3.0804788E+002, 2.1486992E+001, 4.0914406E+001, 4.9589937E+001, 4.7961843E+001, 4.1200602E+001, 5.2521868E+001, 6.0637688E+001, 4.8084872E+001, 6.0334930E+001, 5.2859011E+001, 4.0210155E+001, 4.3521753E+001, 2.2088355E+001, 4.4958830E+001, 5.0488120E+001, 4.6843697E+001, 6.5552701E+001, 3.7950016E+001, 7.0584948E+001, 3.9892643E+001, 4.8269567E+001
 4.6291435E+002, 3.8143147E+001, 3.8546644E+001, 4.0167135E+001, 4.3668897E+001, 5.1299335E+001, 1.6308410E+002, 4.2307595E+001, 8.5660364E+001, 6.4376667E+001, 6.7472543E+001, 7.4687529E+001, 1.0419678E+002, 4.2473759E+001, 5.7229718E+001, 7.4716009E+001, 4.1981250E+001, 8.1107616E+001, 8.6360091E+001, 4.4591623E+001, 8.5036833E+001, 7.5353094E+001, 4.6805210E+001, 5.9781704E+001, 1.0564236E+002, 8.0353350E+001, 3.8181529E+002, 5.9613595E+002, 1.2411940E+002, 4.4749778E+002, 8.5942732E+001, 6.3154486E+001, 1.1200480E+002, 5.9834400E+001, 5.4379734E+001, 3.0721427E+002, 2.1488100E+001, 4.0883944E+001, 4.9515852E+001, 4.7907141E+001, 4.1210911E+001, 5.2321765E+001, 6.0610175E+001, 4.8068210E+001, 6.0252911E+001, 5.2895365E+001, 4.0157815E+001, 4.3509884E+001, 2.2089112E+001, 4.4864295E+001, 5.0394288E+001, 4.6911917E+001, 6.5517372E+001, 3.7951270E+001, 7.0791058E+001, 3.9810655E+001, 4.8174063E+001
 4.6320791E+002, 3.8309949E+001, 3.8546815E+001, 4.0124855E+001, 4.3629874E+001, 5.1272582E+001, 1.6092341E+002, 4.2325417E+001, 8.7717166E+001, 6.4312023E+001, 6.7258310E+001, 7.3900126E+001, 1.0418871E+002, 4.2418605E+001, 5.6922428E+001, 7.4614062E+001, 4.1955965E+001, 8.1618257E+001, 8.5506732E+001, 4.4461318E+001, 8.4171729E+001, 7.5387197E+001, 4.6740441E+001, 5.9316405E+001, 1.0438555E+002, 7.7461999E+001, 3.7877564E+002, 6.0381521E+002, 1.1208586E+002, 4.4968135E+002, 8.5148316E+001, 6.3811418E+001, 1.1377918E+002, 5.9742340E+001, 5.4177229E+001, 3.0681832E+002, 2.1489187E+001, 4.0855400E+001, 4.9443553E+001, 4.7854566E+001, 4.1237454E+001, 5.2129861E+001, 6.0588027E+001, 4.8074600E+001, 6.0173502E+001, 5.2953383E+001, 4.0095886E+001, 4.3497047E+001, 2.2089856E+001, 4.4771875E+001, 5.0302257E+001, 4.6941818E+001, 6.5485474E+001, 3.7951816E+001, 7.1006287E+001, 3.9706413E+001, 4.8097494E+001
 4.6351501E+002, 3.8446568E+001, 3.8539676E+001, 4.0092748E+001, 4.3595415E+001, 5.1231133E+001, 1.5958395E+002, 4.2358957E+001, 8.8429178E+001, 6.4155481E+001, 6.7179095E+001, 7.3177900E+001, 1.0422542E+002, 4.2361111E+001, 5.6312251E+001, 7.4587026E+001, 4.1904078E+001, 8.2149402E+001, 8.3979206E+001, 4.4326646E+001, 8.2915191E+001, 7.5315633E+001, 4.6681686E+001, 5.8465056E+001, 1.0032748E+002, 7.5586584E+001, 3.7978483E+002, 6.0819193E+002, 1.0367702E+002, 4.5674971E+002, 8.4920256E+001, 6.4374191E+001, 1.1460171E+002, 5.9621285E+001, 5.3950574E+001, 3.0637115E+002, 2.1490244E+001, 4.0831628E+001, 4.9376032E+001, 4.7803956E+001, 4.1272837E+001, 5.1962842E+001, 6.0569391E+001, 4.8087008E+001, 6.0099905E+001, 5.3036579E+001, 4.0035634E+001, 4.3484289E+001, 2.2090598E+001, 4.4681931E+001, 5.0214221E+001, 4.6926844E+001, 6.5478495E+001, 3.7953281E+001, 7.1189589E+001, 3.9575528E+001, 4.8046063E+001
